provider,email,telephone,website,address,website_url,course_name,course_module,duration,start_date,end_date,delivery_mode,venue,platform,fee,number_of_participants,trainer,certification,hrdc_claimable,course_url,description
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,AutoCAD How to Create Custom Hatch and Linetype,,30 minutes,2026-03-19,2026-03-19,Online,Online Webinar by Acad Systems Penang,Zoom,Free,,,,,https://acadsystems.com/events/list/page/3?eventDisplay=past,"Covers creation of custom hatch patterns and linetypes in AutoCAD for CAD designers, technicians, engineers, architects, and drafters needing tailored graphical elements."
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,AutoCAD Plant 3D Comprehensive,,,,,,,,,,,,true,https://acadsystems.com/acad-training-course-schedule,
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Autodesk Civil 3D 2027: New Features,,0.5 hours,2026-06-11,2026-06-11,Online,,Zoom,Free,,,,,https://acadsystems.com/events/2026-06-11,"A session highlighting how Autodesk Civil 3D 2027 pivots toward AI assistance, advanced automation, and seamless cloud collaboration for civil engineers."
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Autodesk Civil 3D Essential,,,,,,,,,,,,true,https://acadsystems.com/acad-training-course-schedule,
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Autodesk Forma: Create Your First Site Design,,0.5 hours,2026-06-09,2026-06-09,Online,,Zoom,Free,,,,,https://acadsystems.com/events/2026-06-09,A 30-minute free online session guiding attendees through the basics of setting up and creating site designs in Autodesk Forma.
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Autodesk Fusion 360 Essential,,,,,,,,,,,,true,https://acadsystems.com/acad-training-course-schedule,
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Autodesk Fusion: Let AI Assistant Do The Work for You,,0.5 hours,2026-06-19,2026-06-19,Online,,Zoom,Free,,,,,https://acadsystems.com/events/2026-06-19,"A session showing how AI in Fusion 360 handles repetitive tasks, speeds up workflows, and sparks new design ideas for 3D CAD designers and mechanical engineers."
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Autodesk Inventor Essential,,,,,,,,,,,,true,https://acadsystems.com/acad-training-course-schedule,
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Autodesk Inventor Intermediate,,,,,,,,,,,,true,https://acadsystems.com/acad-training-course-schedule,
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Autodesk Navisworks Manage,,,,,,,,,,,,true,https://acadsystems.com/acad-training-course-schedule,
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Autodesk Revit 2027: New Features Part 2,,0.5 hours,2026-06-25,2026-06-25,Online,,Zoom,Free,,,,,https://acadsystems.com/events/2026-06-25,"Covers how Revit 2027 integrates Autodesk AI into the modeling platform, links processes across the cloud, and optimizes time-consuming tasks for architects, structural engineers, and BIM coordinators."
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Autodesk Revit Architecture Intensive,,,,,,,,,,,,true,https://acadsystems.com/acad-training-course-schedule,
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Autodesk Revit MEP Intensive,,,,,,,,,,,,true,https://acadsystems.com/acad-training-course-schedule,
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Autodesk Revit Structure Intensive,,,,,,,,,,,,true,https://acadsystems.com/acad-training-course-schedule,
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Curtain Walls in Autodesk Revit: Straight & Curved Design,,0.5 hours,2026-04-17,2026-04-17,Online,"Online Webinar by Acad Systems KL B3-1, Dataran Palma, Jalan Selaman 1, Ampang, Selangor, Malaysia",Zoom,Free,,,,,https://acadsystems.com/events/2026-04-17,A 30-minute free online session teaching how to design curtain walls — both straight and curved — in Autodesk Revit for facade and building design.
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Exploring Autodesk AI Assistant for Plant 3D Modeling Workflow,,0.5 hours,2026-06-18,2026-06-18,Online,,Zoom,Free,,,,,https://acadsystems.com/events/2026-06-18,A free online session demonstrating how the Autodesk AI Assistant enhances Plant 3D modeling workflows for process/plant engineers and students.
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Exploring Precast Tools in Autodesk Revit,,0.5 hours,2026-04-16,2026-04-16,Online,"Online Webinar by Acad Systems Penang G-07, Kompleks Sempilai, Jalan Sempilai, Seberang Jaya, Penang, Malaysia",Zoom,Free,,,,,https://acadsystems.com/events/2026-04-16,"A live demo showcasing how the Precast tab (formerly Structural Precast Extension) in Revit automates the design, detailing, and production of precast concrete parts."
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,From Concept to Production: AI-Powered Design and Manufacturing,,3.5 hours,2026-04-09,2026-04-09,In-person,"Glenmarie Hotel & Golf Resort, Shah Alam 1, Jalan Usahawan U1/8, Glenmarie Golf And Country Club, 40250 Shah Alam, Selangor, Shah Alam, Selangor, Malaysia",,Free,,,,,https://acadsystems.com/events/2026-04-09,This event will showcase how AI and digital technologies are transforming the manufacturing industry from concept design to production.
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,How to create custom i-part for tube and pipe,,30 minutes,2026-05-20,2026-05-20,Online Webinar,Online,Webinar,Free,,,,,https://acadsystems.com/events/list?eventDisplay=past,"Tube and pipe utilise standard parts that were pulled from the content center. For a piping designer, some parts [...] (description truncated in source)"
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Reinforcement Bar Installation with Color Coding,,30 minutes,2026-03-18,2026-03-18,Online,Online Webinar by Acad Systems KL,Zoom,Free,,,,,https://acadsystems.com/events/list/page/3?eventDisplay=past,"A live Revit demo showing beam/column/slab modeling, basic reinforcement, rebar schedules, and color-coding techniques for structural rebar modeling integration."
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Semi-Detailed Distillation Column Design with Sieve Tray Arrangement Using AutoCAD Plant 3D,,30 minutes,2026-05-22,2026-05-22,Online,"Online Webinar by Acad Systems KL, B3-1, Dataran Palma, Jalan Selaman 1, Ampang, Selangor, 68000, Malaysia",Zoom,FREE,,,,false,https://acadsystems.com/event/semi-detailed-distillation-column-design-with-sieve-tray-arrangement-using-autocad-plant-3d/,"Semi-Detailed Distillation Column Design with Sieve Tray Arrangement Using AutoCAD Plant 3D
 
Who Should Attend: Chemical and Biotechnology Engineering Students, Mechanical Engineering Students Interested in Process Systems, AutoCAD Plant 3D Beginners, CAD Users Transitioning to Plant Design, Entry-Level Process or Plant Engineers, Engineering Interns, Individuals Interested in Basic Distillation Design and Layout. 
Join us for a free online AutoCAD Plant 3D session where we will demonstrate how to model a semi-detailed distillation column through a clear and structured workflow. This session is suitable for engineering students, beginners, and anyone interested in process equipment modelling. You will learn how to set up your project, create the distillation column vessel, and arrange simplified sieve trays using AutoCAD Plant 3D tools. The session also includes a simple structural arrangement to help participants build a clean and organized model. 
In this session, we will cover: 

Basic modelling of a semi-detailed distillation column and simplified sieve tray arrangement
Creating and arranging internal tray structures inside the column
Understanding simple model organization and equipment setup in AutoCAD Plant 3D

Why attend? 

Learn AutoCAD Plant 3D through a simple, step-by-step modelling demonstration
Understand the basic arrangement of sieve trays inside a distillation column
Improve modelling efficiency using built-in 3D modelling tools"
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,Wastewater Treatment Equipment Design: Anaerobic Digester Tank in AutoCAD Plant 3D,,30 minutes,2026-06-30,2026-06-30,Online,"Online Webinar by Acad Systems KL, B3-1, Dataran Palma, Jalan Selaman 1, Ampang, Selangor, Malaysia",Zoom,FREE,,,,false,https://acadsystems.com/events,"Wastewater Treatment Equipment Design: Anaerobic Digester Tank in AutoCAD Plant 3D Who Should Attend: Chemical and Biotechnology Engineering Students, Mechanical Engineering Students Interested in Process Systems, AutoCAD Plant 3D Beginners, CAD Users Transitioning to Plant Design, Entry-Level Process or Plant Engineers, Engineering Interns, and etc. Join us for a free online AutoCAD Plant 3D session [...]"
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,What’s new in AutoCAD 2027,,0.5 hours,2026-04-23,2026-04-23,Online,"Online Webinar by Acad Systems Penang G-07, Kompleks Sempilai, Jalan Sempilai, Seberang Jaya, Penang, Malaysia",Zoom,Free,,,,,https://acadsystems.com/events/2026-04-23,"An exploration of groundbreaking features and enhancements in AutoCAD 2027 designed to streamline workflows and boost productivity for CAD designers, engineers, and students."
ACAD SYSTEMS (PENANG) SDN BHD,sim@acadsystems.com,6043992708,https://acadsystems.com/,"No. 8, Jalan Perusahaan 4, Prai Industrial Estate, 13600 Prai, Penang, Malaysia",https://acadsystems.com/,What’s New in Autodesk Inventor 2027,,30 minutes,2026-05-15,2026-05-15,Online Webinar,Online,Webinar,Free,,,,,https://acadsystems.com/events/list?eventDisplay=past,"In this session, we’ll highlight the key updates in Autodesk Inventor 2027 and how they improve your daily design workflow. Discover new features that help you work faster, reduce manual effort, and increase overall efficiency."
ACADEMIST PLT,academist.plt@gmail.com,60124098647,https://www.academist.com.my/,,https://www.academist.com.my/,Certified Data Protection Officer (DPO) Programme,,2 days (14h),2026-07-22,2026-07-23,Online,Online,Zoom,"RM 1,500/pax",,Yugaswari d/o Shanmugam,e-certificate,true,https://www.academist.com.my/events/EVT-2026-00070,"This Certified Data Protection Officer (DPO) Programme equips participants with practical knowledge and confidence to perform the DPO role under the Personal Data Protection Act 2010 and amendment 2024, focusing on real workplace challenges to lead PDPA compliance with confidence."
ACADEMIST PLT,academist.plt@gmail.com,60124098647,https://www.academist.com.my/,,https://www.academist.com.my/,Combating Sexual Harassment & Violence,,1 day (7h),2026-08-04,2026-08-04,Online,Online,Zoom,RM 750/pax,,Yugaswari d/o Shanmugam,e-certificate,true,https://www.academist.com.my/events/EVT-2026-00072,"This course equips participants with legal knowledge, behavioural insight, and actionable strategies to prevent and address sexual harassment and violence effectively. It aims to transform workplace culture, ensuring safe, inclusive environments aligned with the latest Code of Practice."
ACADEMIST PLT,academist.plt@gmail.com,60124098647,https://www.academist.com.my/,,https://www.academist.com.my/,Contract Risk Management,,1 day (7h),2026-07-21,2026-07-21,Online,Online,Zoom,RM 790/pax,,Yugaswari d/o Shanmugam,e-certificate,true,https://www.academist.com.my/events/EVT-2026-00073,"Contracts form the backbone of every commercial transaction, yet even minor errors can lead to significant financial and legal consequences. This course equips professionals with advanced skills in drafting, negotiation, and risk mitigation to build resilient contracts and protect organizations from disputes."
ACADEMIST PLT,academist.plt@gmail.com,60124098647,https://www.academist.com.my/,,https://www.academist.com.my/,Corporate Law & Governance Compliance,,1 day (7h),2026-07-02,2026-07-02,Online,Online,Zoom,RM 790/pax,,Yugaswari d/o Shanmugam,e-certificate,true,https://www.academist.com.my/events/EVT-2026-00069,"Poor governance can lead to legal penalties, reputational damage, and loss of shareholder trust. This course equips leaders with the understanding and tools to drive compliance, build trust, and protect their organisation's reputation through ethical practices."
ACADEMIST PLT,academist.plt@gmail.com,60124098647,https://www.academist.com.my/,,https://www.academist.com.my/,Customer Service Essentials for Modern Businesses,,2 days (14h),2026-07-13,2026-07-14,Physical,Amari SPICE,,"RM 2,290/pax",,Dr. Khor Wei Min,certificate,true,https://www.academist.com.my/events/EVT-2026-00041,"This course equips participants with essential skills and a customer-centric mindset to deliver world-class service, transforming customer interactions into opportunities for growth and loyalty. By mastering both soft and hard skills, attendees will learn to handle diverse customers and create memorable experiences."
ACADEMIST PLT,academist.plt@gmail.com,60124098647,https://www.academist.com.my/,,https://www.academist.com.my/,Mastering Employment Act 1955: Amendment 2022 Updates,,1 day (7h),2026-07-07,2026-07-07,Online,Online,Zoom,RM 790/pax,,Yugaswari d/o Shanmugam,e-certificate,true,https://www.academist.com.my/events/EVT-2026-00068,"This one-day course offers a comprehensive understanding of the Employment Act 1955's provisions and recent amendments, equipping participants with the knowledge to ensure compliance and mitigate risks in the workplace."
ACADEMIST PLT,academist.plt@gmail.com,60124098647,https://www.academist.com.my/,,https://www.academist.com.my/,Mergers & Acquisitions Strategies and Intellectual Property for Competitive Advantage,,1 day (7h),2026-06-25,2026-06-25,Online,Online,Zoom,RM 790/pax,,Azarith Sofia binti Aziz,e-certificate,true,https://www.academist.com.my/events/EVT-2026-00024,"This program provides a strategic and practical understanding of how Intellectual Property (IP) impacts M&A transactions, from pre-deal planning to post-acquisition integration. Participants will learn to leverage IP not just as a legal tool, but as a source of competitive advantage and value creation."
ACADEMIST PLT,academist.plt@gmail.com,60124098647,https://www.academist.com.my/,,https://www.academist.com.my/,Stamp Act & Employment Contracts,,1 day (7h),2026-07-09,2026-07-09,Online,Online,Zoom,RM 790/pax,,Yugaswari d/o Shanmugam,e-certificate,true,https://www.academist.com.my/events/EVT-2026-00067,This course provides clarity on the Stamp Act 1949 and its application to employment contracts. It aims to secure your organisation against non-compliance risks by preparing for the Stamp Duty Self-Assessment System and strengthening compliance practices.
ACADEMIST PLT,academist.plt@gmail.com,60124098647,https://www.academist.com.my/,,https://www.academist.com.my/,Strategic Leadership of 21st Century in VUCA Challenges,,2 days (14h),2026-06-22,2026-06-23,Physical,Mercure Glenmarie,,"RM 2,290/pax",,Dr. Khor Wei Min,certificate,true,https://www.academist.com.my/events/EVT-2026-00023,"This course empowers leaders to navigate the complexities of the modern VUCA world, equipping them with adaptive skills and practical leadership techniques. Participants will learn to lead confidently, fostering innovation and achieving organizational excellence amidst uncertainty."
ACADEMIST PLT,academist.plt@gmail.com,60124098647,https://www.academist.com.my/,,https://www.academist.com.my/,The Art of Impactful Communication and Presentation Skills with AI Enhancement,,2 days (14h),2026-07-22,2026-07-23,Physical,Crystal Crown Hotel,,"RM 2,290/pax",,Dr. Khor Wei Min,certificate,true,https://www.academist.com.my/events/EVT-2026-00038,"This programme combines essential communication and presentation skills with practical AI enhancement to help professionals work smarter and present better, empowering them to deliver high-impact presentations that drive understanding, action, and results."
ACADEMIST PLT,academist.plt@gmail.com,60124098647,https://www.academist.com.my/,,https://www.academist.com.my/,Workplace Discipline & Domestic Inquiry Best Practices,,1 day (7h),2026-07-28,2026-07-28,Online,Online,Zoom,RM 790/pax,,Yugaswari d/o Shanmugam,e-certificate,true,https://www.academist.com.my/events/EVT-2026-00071,"This course provides a comprehensive understanding of Domestic Inquiry (DI), covering legal frameworks, procedural steps, and best practices to address workplace misconduct effectively. Participants will gain practical experience to minimise legal risks and ensure fairness in disciplinary processes."
ACADEMY COMMUNICATION ETIQUETTE AND PROTOCOL,noraini@accept-training.com,60174994679,https://accept-training.com/,,https://accept-training.com/,Certified Fine Dining Consultant (CFDC by ACCEPT),,3 days,2022-10-27,2022-10-29,Face-to-face,RHR Hotel @ Kajang,,,,,Certified Fine Dining Consultant (CFDC),,https://accept-training.com/index.php/blog/item/172-certification-program-in-fine-dining-siri-2-22-27-29-october-2022-siri-2-22-24-26-june-2022,TTT: Certified Fine Dining Consultant CFDC by ACCEPT 2/2022 pada 27 - 29 Oktober 2022 bertempat di RHR Hotel @ Kajang anjuran Politeknik METrO Kuala Lumpur. Seramai 7 orang pensyarah dalam bidang kulinari dan hospitaliti Politeknik METrO Kuala Lumpur telah menyertai program ini sebagai usaha untuk upskilling kemahiran dalam Executive Dining Skills dan Pengurusan Majlis Jamuan. Program pensijilan selama 3 hari ini direka khusus untuk meningkatkan pengetahuan dan kemahiran yang melibatkan aspek Fine Dining dan Executive Dining Skills sebagai fasilitator bertauliah dan berwibawa dalam bidang Fine Dining dan Etika Makan Perniagaan. Ia juga bertujuan untuk mendedahkan peserta kepada nilai etika makan di tempat kerja moden dan bagaimana memahami pelbagai peraturan boleh meningkatkan kehadiran profesional seseorang dan organisasi yang diwakilinya.
ACADEMY COMMUNICATION ETIQUETTE AND PROTOCOL,noraini@accept-training.com,60174994679,https://accept-training.com/,,https://accept-training.com/,Certified Fine Dining Consultants (CFDC by ACCEPT),Know Your Event & Its Protocol; Etiquette for Building Professional Relationships; Table Manners and Dining Etiquette; Know your Tools; Walk Through ‘Makan Beradab’ (Simulation); Different Types of Food Service Styles; Designing Learning Sessions; Test and Assessment,3 days,2023-03-08,2023-03-10,Face-to-face,RHR Hotel @ Kajang,,,,,Certified Fine Dining Consultant (CFDC),,https://accept-training.com/index.php/blog/item/189-certification-program-in-fine-dining-siri-1-23-8-10-march-2023,This 3-day certification program is specifically designed to enhance the knowledge and skills involving aspects of Fine Dining and Executive Dining Skills as to be a certified and authoritative facilitator in the field of Fine Dining and Business Dining Etiquette. It is also aimed at exposing the participants to the value of dining etiquette in the modern workplace and how understanding various rules can enhance one’s professional presence and the organization he/she represents.
ACADEMY COMMUNICATION ETIQUETTE AND PROTOCOL,noraini@accept-training.com,60174994679,https://accept-training.com/,,https://accept-training.com/,Competency Certificate in Butchery and Banqueting Services,Overview Of Banqueting and Catering Operation; Banquet Component; Setting Up for An Event; Banqueting Management; Introduction to the Customer Service – “Service from The Heart”; Event Management Roles; Food Services; Meetings Vs Conference/Seminar; VVIP/Royalty Arrangements,,2022-10-03,2022-10-09,,Hotel RHR @ Kajang,,,,,Competency Certificate in Butchery and Banqueting Services,,https://accept-training.com/index.php/blog/item/169-program-penjana-competency-certificate-in-butchery-and-banqueting-services,"The word banquet means a sumptuous feast and is arranged to cater for a large number of people. Banquet service in today's time is an elaborate meal than a regular family dinner, along with various other facilities, activities, and hospitality, due to the scope of the event or the size of the crowd present. ACCEPT were given the opportunity to collaborate with Nusantara Management Enterprise NME, to conduct the Certificate of competency in Butchery and Banqueting Services under the PENJANA program organized by the Ministry of Higher Education. An Hiring Incentive Program to reduce unemployment among locals in the hospitality industry."
ACADEMY COMMUNICATION ETIQUETTE AND PROTOCOL,noraini@accept-training.com,60174994679,https://accept-training.com/,,https://accept-training.com/,Event Management & Protocol,,,2025-11-11,2025-11-12,,"ACCEPT, Wisma Suria, Cyberjaya",,,,,,,https://accept-training.com/index.php/blog/item/351-event-management-protocol-11-12-november-2025-at-accept-wisma-suria-cyberjaya,"Program Event Management & Protocol conducted over two days at ACCEPT, Wisma Suria, Cyberjaya. Focus areas included: Protokol Susunan Tempat Duduk, Panggilan Hormat, Protokol Jemputan dan Sambutan, Etiket Profesional. Program Highlights: fundamentals of event planning, roles and responsibilities of committees, seating protocol, flow of official ceremonies; hands-on sessions enabling participants to translate knowledge into practice; strengthening confidence to manage formal events with clarity and poise."
ACADEMY COMMUNICATION ETIQUETTE AND PROTOCOL,noraini@accept-training.com,60174994679,https://accept-training.com/,,https://accept-training.com/,Event Management and Protocol,,3 hours,2024-08-17,2024-08-17,,ADNI Islamic School,,,,,,,https://accept-training.com/index.php/blog/item/272-event-management-and-protocol-for-adni-islamic-school,"3-hour session on Event Management and Protocol for ADNI Islamic School. Focused on three key phases — before, during, and after the event — including committee formation, task definition, and professional image for corporate presence."
ACADEMY COMMUNICATION ETIQUETTE AND PROTOCOL,noraini@accept-training.com,60174994679,https://accept-training.com/,,https://accept-training.com/,Event Management and Protocol Course,The Introductions of Event; The Primer to Event Management; Meetings and Committees; Main Aspects of Event Managements; Rehearsal and The Simulation Of Official Event,12 hours,,,,,,,,,,,https://accept-training.com/index.php/16-kursus/81-event-management-and-protocol-course,"The program will expose participants to the fundamental concept of event management and also to the knowledge of the protocol procedures practiced in Malaysia, especially in organizing events that requires the attendance of key government representatives. The program also emphasizes the social skills to increase self-confidence when interacting with people, whether in the formal or informal setting. In addition, the knowledge gained will increase the participants’ confidence and ability in organizing, managing and handling any type of event in the future."
ACADEMY COMMUNICATION ETIQUETTE AND PROTOCOL,noraini@accept-training.com,60174994679,https://accept-training.com/,,https://accept-training.com/,Event Management and Protocol for ADNI Islamic School,,3 hours,2024-08-17,2024-08-17,,ADNI Islamic School,,,,,,,https://accept-training.com/index.php/blog/item/272-event-management-and-protocol-for-adni-islamic-school,"A 3-hour session on Event Management and Protocol for ADNI Islamic School. Focused on the three key phases of Event Management—before, during, and after the event. Emphasized forming committees and defining tasks and responsibilities. Also touched on maintaining a professional image for corporate presence, crucial in reflecting the school's overall image."
ACADEMY COMMUNICATION ETIQUETTE AND PROTOCOL,noraini@accept-training.com,60174994679,https://accept-training.com/,,https://accept-training.com/,"EVENT MANAGEMENT, PROTOCOL & ETIQUETTE",SKP (Susunan Keutamaan Persekutuan); Protokol Susunan Tempat Duduk; Panggilan Hormat & Susunan Jemputan; Protokol Jemputan & Sambutan Tetamu; Protokol Diraja; Adab & Tertib di Meja Makan,,2025-10-27,2025-10-28,,"Akademi KTM Batu Gajah, Perak",,,,,,,https://accept-training.com/index.php/blog/item/350-event-management-protocol-etiquette,"Two fruitful days of learning, sharing, and hands-on activities with an energetic group from Keretapi Tanah Melayu Berhad (KTMB)! Throughout the sessions, participants actively engaged in mastering: SKP (Susunan Keutamaan Persekutuan), Protokol Susunan Tempat Duduk, Panggilan Hormat & Susunan Jemputan, Protokol Jemputan & Sambutan Tetamu, Protokol Diraja, Adab & Tertib di Meja Makan. Most of the participants are those directly involved in handling VIP and Royal Family guests, especially in ensuring a smooth, safe, and comfortable journey in KTMB’s exclusive VIP coach."
ACADEMY COMMUNICATION ETIQUETTE AND PROTOCOL,noraini@accept-training.com,60174994679,https://accept-training.com/,,https://accept-training.com/,Mannerly Kidz Program,,4 hours,,,,,,,,,,,https://accept-training.com/index.php/16-kursus/80-mannerly-kidz-program,"This Program is dedicated to developing excellent social skills in children by building solid foundations for learning and using good communication, proper etiquette, good manners and kind and considerate behavior toward others. When children learn the importance of treating others with kindness, consideration and respect, they will be less likely to engage in bullying, and will model the behavior that will make them leaders in their schools. The MANNERLY KIDZ Program empower children by providing them the age-appropriate knowledge, good manners, and social skills to help them successfully manage their daily activities, and face new situations with greater ease and self-confidence. Course Content: 3 Basic Manners, Basic Table Manners and Dining Skills, Basic Social Graces: Please and Thank you, Sharing, Apologizing, Let’s Talk: the basic rules of polite conversation"
ACADEMY COMMUNICATION ETIQUETTE AND PROTOCOL,noraini@accept-training.com,60174994679,https://accept-training.com/,,https://accept-training.com/,MASTERCLASS: PROTOCOL & EVENT MANAGEMENT,,,2025-11-22,2025-11-22,,"Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA), Pekan, Pahang",,,,,,,https://accept-training.com/index.php/blog/item/355-masterclass-protocol-and-event-management-umpsa,"Masterclass Protocol & Event Management for Year 1 & Year 2 students from various faculties at UMPSA. Content included: Introduction to Protocol & Role in Events, Event Management Workflow: Before, During & After, Guest Management & Movement Flow, Group Tasks, Situational Drills & Hands-on Activities. Enriched with simulation exercises and group assignments to support practical application of protocol—not just theory."
ACADEMY COMMUNICATION ETIQUETTE AND PROTOCOL,noraini@accept-training.com,60174994679,https://accept-training.com/,,https://accept-training.com/,Program TTT: Certified Dining Skills Consultant & Certified Fine Dining Consultants,,12 hours,,,,,,,,,,,https://accept-training.com/index.php/16-kursus/79-program-ttt-certified-dining-skills-consultant,"How important is it to know how to dine properly? It is not important at all if you are by yourself. But if you are with the presence of others, especially if it is someone you respect, dining etiquette is absolutely important. The savvy professional knows the importance of strong dining skills and it should come as no surprise that dining, unless done well, could be disastrous to your reputation. Thus, it is vital to note that when you know proper dining etiquette, you can really focus on much more important things such as conversation. For those who aspire to become a well-trained certified consultant in Dining Skills, here's an opportunity for you to master the art of dining skills that will make you stand out from others. Course Content: How to be a Perfect Guest or Gracious Host (Know Your Event), Mastering your Executive Dining Skills and Business Dining Etiquettes, Fine Dining Menus and Place Settings, Eating Styles: American, Continental, Japanese/Chinese and Muhibbah, Handling your utensils, How to eat difficult foods, Dining Faux Pas & Handling Blunders, How to develop your learning plan, How to create your presentation"
ACADEMY COMMUNICATION ETIQUETTE AND PROTOCOL,noraini@accept-training.com,60174994679,https://accept-training.com/,,https://accept-training.com/,Protocol & Event Management Mastery,,,,,,,,,,,,,https://accept-training.com/index.php/blog/item/306-event-management-and-protocol-course-17-18-april-2025,Features: ✅ Learn VIP & dignitary seating arrangements ✅ Master formal greetings & introductions ✅ Understand diplomatic & royal protocol ✅ Get expert guidance on event flow & execution Advantages: ⭐ Gain confidence in handling high-level events ⭐ Avoid embarrassing mistakes that affect reputation ⭐ Enhance your career prospects in event management and protocol
